Name,Variation,DIY,Buy,Sell,Color 1,Color 2,Size,Miles Price,Source,Source Notes,Seasonal Availability,Mannequin Piece,Version,Style,Label Themes,Villager Equippable,Catalog,Filename,Internal ID,Unique Entry ID
doublet,Blue,No,1520,380,Blue,White,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Simple,formal; theatrical; work,Yes,For sale,TopsTexTopYshirtsLDoublet1,8285,caY3QTAeAh6L3eoQZ
doublet,Green,No,1520,380,Green,White,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Simple,formal; theatrical; work,Yes,For sale,TopsTexTopYshirtsLDoublet2,8286,f4fTgyZmKuZyazcJN
doublet,Red,No,1520,380,Red,White,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Simple,formal; theatrical; work,Yes,For sale,TopsTexTopYshirtsLDoublet3,8287,97pWWGfGAEefhejRP
down jacket,Blue,No,1120,280,Blue,Blue,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,No,1.0.0,Active,everyday; outdoorsy,Yes,For sale,TopsTexTopOuterLDownjacket0,2778,KrL2xGPw4hkDGAMpw
down jacket,Black,No,1120,280,Black,Black,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,No,1.0.0,Active,everyday; outdoorsy,Yes,For sale,TopsTexTopOuterLDownjacket1,8308,LZEHcozJ4hvs2f77j
down jacket,Red,No,1120,280,Red,Red,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,No,1.0.0,Active,everyday; outdoorsy,Yes,For sale,TopsTexTopOuterLDownjacket2,8309,zFkodsTyjRR5KhAWc
down jacket,White,No,1120,280,White,White,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,No,1.0.0,Active,everyday; outdoorsy,Yes,For sale,TopsTexTopOuterLDownjacket3,8310,bug5x399raaQJMBfc
down jacket,Green,No,1120,280,Green,Green,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,No,1.0.0,Active,everyday; outdoorsy,Yes,For sale,TopsTexTopOuterLDownjacket4,8311,FHNcfer97tNSwEP4k
down jacket,Yellow,No,1120,280,Yellow,Yellow,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,No,1.0.0,Active,everyday; outdoorsy,Yes,For sale,TopsTexTopOuterLDownjacket5,8312,x8rLNy5SaYDfkoLBC
down jacket,Orange,No,1120,280,Orange,Orange,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,No,1.0.0,Active,everyday; outdoorsy,Yes,For sale,TopsTexTopOuterLDownjacket6,8313,trHwCjrin99NECa5E
down jacket,Lime,No,1120,280,Green,Green,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,No,1.0.0,Active,everyday; outdoorsy,Yes,For sale,TopsTexTopOuterLDownjacket7,8314,Dbzx8w3zjmdf9oTad
down ski jacket,Red & yellow,No,1680,420,Red,Yellow,1x1,NA,Able Sisters,Available from Able Sisters shop only,Winter,No,1.0.0,Active,outdoorsy; sporty,Yes,For sale,TopsTexTopOuterLSkidown0,4735,E5BDtcZ3d2SorxBwt
down ski jacket,Blue & green,No,1680,420,Blue,Green,1x1,NA,Able Sisters,Available from Able Sisters shop only,Winter,Yes,1.0.0,Active,outdoorsy; sporty,Yes,For sale,TopsTexTopOuterLSkidown1,8334,H5TjQxYanEBbPrp92
down ski jacket,Navy & blue,No,1680,420,Blue,Light blue,1x1,NA,Able Sisters,Available from Able Sisters shop only,Winter,No,1.0.0,Active,outdoorsy; sporty,Yes,For sale,TopsTexTopOuterLSkidown2,8335,JP4jdFRdHfjAxvw5s
down ski jacket,Navy & red,No,1680,420,Blue,Red,1x1,NA,Able Sisters,Available from Able Sisters shop only,Winter,No,1.0.0,Active,outdoorsy; sporty,Yes,For sale,TopsTexTopOuterLSkidown3,8336,S93NjqjcSsinW7vGy
dragon jacket,NA,No,2000,500,Black,Yellow,1x1,NA,Able Sisters,Available from Able Sisters shop only,Winter,Yes,1.0.0,Active,outdoorsy,Yes,For sale,TopsTexTopOuterLSukajandragonBlack,3256,P87yK7fWJs6bj6TYg
dreamy sweater,Pink,No,1440,360,Pink,Light blue,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,No,1.0.0,Cute,fairy tale; comfy,Yes,For sale,TopsTexTopOuterLYumekawa0,3635,enm7L67ic3tGrgnbX
dreamy sweater,Blue,No,1440,360,Blue,Purple,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,No,1.0.0,Cute,fairy tale; comfy,Yes,For sale,TopsTexTopOuterLYumekawa1,8001,7m4fHzDm6QzyCdReb
dress shirt,White,No,560,140,White,White,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; formal; work,Yes,For sale,TopsTexTopYshirtsLStandard0,2823,dDtpewbT3ZAXinyPA
dress shirt,Gray,No,560,140,Gray,Gray,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; formal; work,Yes,For sale,TopsTexTopYshirtsLStandard1,8337,kEa65RHQj8m2e45iW
dress shirt,Mint,No,560,140,Green,Green,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; formal; work,Yes,For sale,TopsTexTopYshirtsLStandard2,8338,mQqbQPJKfgqGHwDxj
dress shirt,Pink,No,560,140,Pink,Pink,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; formal; work,Yes,For sale,TopsTexTopYshirtsLStandard3,8339,RBXCCu5J2bqSBt3AT
dress shirt,Blue,No,560,140,Blue,Blue,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; formal; work,Yes,For sale,TopsTexTopYshirtsLStandard4,8340,L88LYrMAXuKeyAA5Y
earbuds combo,Brown,No,1400,350,Brown,Black,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,Yes,1.0.0,Cool,everyday; comfy,Yes,For sale,TopsTexTopTshirtsLEarphone0,4610,TAqWXoLXei58ghDxY
earbuds combo,Green,No,1400,350,Green,Black,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Cool,everyday; comfy,Yes,For sale,TopsTexTopTshirtsLEarphone1,8407,Z5EPZbr42inQuqMF7
earbuds combo,Blue,No,1400,350,Blue,Black,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Cool,everyday; comfy,Yes,For sale,TopsTexTopTshirtsLEarphone2,8408,xyaJkC2hXewt3EgwR
earbuds combo,Yellow,No,1400,350,Yellow,Black,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Cool,everyday; comfy,Yes,For sale,TopsTexTopTshirtsLEarphone3,8409,tBS9Afmch8GoiZyNf
eight-ball tee,NA,No,560,140,Black,White,1x1,NA,Nook Shopping Catalog,,All Year,No,1.0.0,Active,everyday; comfy,Yes,For sale,TopsTexTopTshirtsHNumberball8,3325,aGNGuPAvfzWYZyFXB
emblem blazer,Green,No,1960,490,Green,Red,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Elegant,formal,Yes,For sale,TopsTexTopYshirtsLBlazer0,3269,McjR5xxmfs7XvcAzp
emblem blazer,Navy blue,No,1960,490,Blue,Blue,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Elegant,formal,Yes,For sale,TopsTexTopYshirtsLBlazer1,8109,gy9DWXDAexJYDrewK
emblem blazer,Beige,No,1960,490,Brown,Green,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Elegant,formal,Yes,For sale,TopsTexTopYshirtsLBlazer2,8110,TGS8o5dMpySdP32ZD
emblem blazer,Berry red,No,1960,490,Red,Pink,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Elegant,formal,Yes,For sale,TopsTexTopYshirtsLBlazer3,8111,2DXpovF8mqLzFsrEW
embroidered tank,Red,No,960,240,Red,White,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,No,1.0.0,Cute,everyday; comfy; vacation,Yes,For sale,TopsTexTopTshirtsNEmbroidery0,5441,9DzqH7aMSv95fJKRi
embroidered tank,Purple,No,960,240,Purple,White,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,No,1.0.0,Cute,everyday; comfy; vacation,Yes,For sale,TopsTexTopTshirtsNEmbroidery1,8090,hYZdoywEYD2xwiy9f
embroidered tank,Blue,No,960,240,Blue,White,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,No,1.0.0,Cute,everyday; comfy; vacation,Yes,For sale,TopsTexTopTshirtsNEmbroidery2,8091,2K72KeAGyAKbedWiT
embroidered tank,Pink,No,960,240,Pink,White,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,No,1.0.0,Cute,everyday; comfy; vacation,Yes,For sale,TopsTexTopTshirtsNEmbroidery3,8092,W5CLaXunDqKhGgf35
embroidered tank,Green,No,960,240,Green,White,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,No,1.0.0,Cute,everyday; comfy; vacation,Yes,For sale,TopsTexTopTshirtsNEmbroidery4,8093,2Chdb8nsWRDZ7CkMT
embroidered tank,Beige,No,960,240,Orange,White,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,No,1.0.0,Cute,everyday; comfy; vacation,Yes,For sale,TopsTexTopTshirtsNEmbroidery5,8094,JFwe4zXwigsMto5jB
embroidered tank,Navy blue,No,960,240,Blue,White,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,No,1.0.0,Cute,everyday; comfy; vacation,Yes,For sale,TopsTexTopTshirtsNEmbroidery6,8095,6irGeSdqQsYeMi5vr
energetic sweater,Yellow,No,960,240,Yellow,Light blue,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; comfy,Yes,For sale,TopsTexTopYshirtsLKids0,5262,b73ao3rF3oavR8z4N
energetic sweater,Light blue,No,960,240,Light blue,Pink,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; comfy,Yes,For sale,TopsTexTopYshirtsLKids1,7636,E6ALXxWpkw9utQtdC
energetic sweater,Purple,No,960,240,Purple,Green,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; comfy,Yes,For sale,TopsTexTopYshirtsLKids2,7637,FS6rPfKWZk6erLJ9S
energetic sweater,Pink,No,960,240,Pink,Yellow,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; comfy,Yes,For sale,TopsTexTopYshirtsLKids3,7638,npAHqkah6boHyWapW
explorer shirt,Camel,No,1120,280,Beige,Orange,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Yes,1.0.0,Active,outdoorsy; work,Yes,For sale,TopsTexTopYshirtsHExplorer0,3264,mafpBag6Kcdxw3zpb
explorer shirt,Avocado,No,1120,280,Green,Red,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Active,outdoorsy; work,Yes,For sale,TopsTexTopYshirtsHExplorer1,9431,38yGvATTz5s8nD6fk
explorer shirt,Beige,No,1120,280,Gray,Green,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Active,outdoorsy; work,Yes,For sale,TopsTexTopYshirtsHExplorer2,9432,m2Jz8dTEe675cwCFg
explorer shirt,Blue,No,1120,280,Blue,Yellow,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Active,outdoorsy; work,Yes,For sale,TopsTexTopYshirtsHExplorer3,9433,2FszT8afYqxji5xW3
faux-hair sweater,Red,No,1200,300,Red,Black,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,Yes,1.0.0,Cool,comfy,Yes,For sale,TopsTexTopOuterLMohair0,4417,j9z6bwxTqZqSpEEbs
faux-hair sweater,White,No,1200,300,White,Black,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,No,1.0.0,Cool,comfy,Yes,For sale,TopsTexTopOuterLMohair1,7648,ov6EXHn8MFDMPWEbr
faux-shearling coat,Beige,No,1680,420,Beige,White,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,No,1.0.0,Elegant,everyday; outdoorsy,Yes,For sale,TopsTexTopCoatLMouton0,3222,WpjniGSpQzK38nX3q
faux-shearling coat,Pink,No,1680,420,Pink,White,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,Yes,1.0.0,Elegant,everyday; outdoorsy,Yes,For sale,TopsTexTopCoatLMouton1,9222,NhSEgskn7iX97xigX
faux-shearling coat,Green,No,1680,420,Green,White,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,No,1.0.0,Elegant,everyday; outdoorsy,Yes,For sale,TopsTexTopCoatLMouton2,9223,qCcxbbyokkZbCStbz
faux-shearling coat,Black,No,1680,420,Black,White,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,No,1.0.0,Elegant,everyday; outdoorsy,Yes,For sale,TopsTexTopCoatLMouton3,9224,TgjdjQK3v8FWQ2Jpq
faux-shearling coat,Gray,No,1680,420,Gray,White,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,No,1.0.0,Elegant,everyday; outdoorsy,Yes,For sale,TopsTexTopCoatLMouton4,9225,xASWpNjz7nip6orFK
fischerhemd,NA,No,1800,450,Blue,Red,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Yes,1.0.0,Simple,outdoorsy; vacation; work,Yes,For sale,TopsTexTopYshirtsLFischerhemdBlue,5658,tMByLq3jkhDNDB2vu
fish-print tee,NA,No,NFS,160,Beige,Yellow,1x1,NA,Fishing Tourney,,All Year,No,1.0.0,Simple,everyday; comfy,Yes,Not for sale,TopsTexTopTshirtsHFish0,8765,SebBDo7mypSMwQxhL
fishing vest,Red,No,1440,360,Red,White,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Active,outdoorsy; sporty,Yes,For sale,TopsTexTopTshirtsHFishing0,3219,RC8hPfezpZdaGwkmy
fishing vest,Blue,No,1440,360,Blue,White,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Active,outdoorsy; sporty,Yes,For sale,TopsTexTopTshirtsHFishing1,8617,2HBbMgcvJHkp46WyQ
fishing vest,Orange,No,1440,360,Orange,White,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Active,outdoorsy; sporty,Yes,For sale,TopsTexTopTshirtsHFishing2,8618,gc4p6ZxvEKhAoraHr
fishing vest,Purple,No,1440,360,Purple,White,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Active,outdoorsy; sporty,Yes,For sale,TopsTexTopTshirtsHFishing3,8619,HTpFLAmPhjZkBWEwZ
fishing vest,Black,No,1440,360,Black,White,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Active,outdoorsy; sporty,Yes,For sale,TopsTexTopTshirtsHFishing4,8620,SsMk9hPcTALaaqCc2
fishing vest,Pink,No,1440,360,Pink,White,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Active,outdoorsy; sporty,Yes,For sale,TopsTexTopTshirtsHFishing5,8621,YeFbuycQnEZPCoYqw
fishing vest,Green,No,1440,360,Green,White,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Active,outdoorsy; sporty,Yes,For sale,TopsTexTopTshirtsHFishing6,8622,FZ5eX8LMEnXquex8p
fishing vest,Avocado,No,1440,360,Green,White,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Active,outdoorsy; sporty,Yes,For sale,TopsTexTopTshirtsHFishing7,8623,hLEANyFRfjAxPzAMX
fitness tank,Mint,No,800,200,Green,Black,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Active,outdoorsy; sporty,Yes,For sale,TopsTexTopTshirtsNFitness0,4205,pf3TqdjT25titHKTC
fitness tank,Pink,No,800,200,Pink,Black,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Active,outdoorsy; sporty,Yes,For sale,TopsTexTopTshirtsNFitness1,8045,zNFW9iSr8vzJzngWo
fitness tank,Light blue,No,800,200,Light blue,Black,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Active,outdoorsy; sporty,Yes,For sale,TopsTexTopTshirtsNFitness2,8046,EAQWmffPDBgLrwHKa
fitness tank,Orange,No,800,200,Orange,Black,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Active,outdoorsy; sporty,Yes,For sale,TopsTexTopTshirtsNFitness3,8047,cC2fXHXZt7jELsHC6
fitness tank,Black,No,800,200,Black,Black,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Active,outdoorsy; sporty,Yes,For sale,TopsTexTopTshirtsNFitness4,8048,9mya7BZEbeBnmXrB9
fitness tank,Yellow,No,800,200,Yellow,Black,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Active,outdoorsy; sporty,Yes,For sale,TopsTexTopTshirtsNFitness5,8049,rNcc6oPNg5F9rYxET
fitness tank,Red,No,800,200,Red,Black,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Active,outdoorsy; sporty,Yes,For sale,TopsTexTopTshirtsNFitness6,8050,ycywcxPLS4fxdaWrn
fitness tank,Purple,No,800,200,Purple,Black,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Yes,1.0.0,Active,outdoorsy; sporty,Yes,For sale,TopsTexTopTshirtsNFitness7,8051,AfSxXnD68W5NzygyT
five-ball tee,NA,No,560,140,Orange,White,1x1,NA,Nook Shopping Catalog,,All Year,No,1.0.0,Active,everyday; comfy,Yes,For sale,TopsTexTopTshirtsHNumberball5,3322,WsYW9gfDhPcPPerbk
flame tee,NA,No,800,200,Red,Black,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,No,1.0.0,Active,everyday; comfy,Yes,For sale,TopsTexTopTshirtsHFire0,9536,zk7LLkWEFDXBhA56g
flannel shirt,Red,No,1200,300,Red,Black,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; comfy,Yes,For sale,TopsTexTopYshirtsLFlannel0,3225,n8NYrB9rdjARN3JcB
flannel shirt,Green,No,1200,300,Green,Black,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; comfy,Yes,For sale,TopsTexTopYshirtsLFlannel1,8945,jRHjkvvvQWrYykHTr
flannel shirt,Blue,No,1200,300,Blue,Black,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; comfy,Yes,For sale,TopsTexTopYshirtsLFlannel2,8946,usEu4RNDtAHWtXkpw
flannel shirt,Beige,No,1200,300,Beige,Black,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; comfy,Yes,For sale,TopsTexTopYshirtsLFlannel3,8947,kRizWQBEk6BmJs6xD
flannel shirt,Purple,No,1200,300,Purple,Black,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; comfy,Yes,For sale,TopsTexTopYshirtsLFlannel4,8948,PA9YxRzWDLRnwautw
flashy cardigan,Red,No,1200,300,Red,Colorful,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Gorgeous,everyday,Yes,For sale,TopsTexTopOuterLPsychedelic0,5685,s7fDJcPmirS68nmuF
flashy cardigan,Blue,No,1200,300,Blue,Colorful,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Gorgeous,everyday,Yes,For sale,TopsTexTopOuterLPsychedelic1,7857,TBsGpCoXDJ9CxGpwE
flashy jacket,White,No,1960,490,White,Red,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Gorgeous,everyday,Yes,For sale,TopsTexTopYshirtsLJacketgaudy0,3265,bsknG2icWD6qRsZQM
flashy jacket,Black,No,1960,490,Black,Yellow,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Gorgeous,formal; party; theatrical,Yes,For sale,TopsTexTopYshirtsLJacketgaudy1,8104,WkyL8quGNgeG8mv2K
flashy jacket,Purple,No,1960,490,Purple,Blue,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Gorgeous,formal; party; theatrical,Yes,For sale,TopsTexTopYshirtsLJacketgaudy2,8105,ihbv8PYd7kmxEfuZg
flashy jacket,Berry red,No,1960,490,Red,Black,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Gorgeous,formal; party; theatrical,Yes,For sale,TopsTexTopYshirtsLJacketgaudy3,8106,JvpDnCmieBYpWQQqW
flashy jacket,Aquamarine,No,1960,490,Green,Green,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Gorgeous,formal; party; theatrical,Yes,For sale,TopsTexTopYshirtsLJacketgaudy4,8107,2a5o2ngDn2uM3Tsxa
flashy jacket,Yellow,No,1960,490,Yellow,Purple,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Gorgeous,formal; party; theatrical,Yes,For sale,TopsTexTopYshirtsLJacketgaudy5,8108,xxvyPserigxWRxBZk
flight jacket,Brown,No,1680,420,Brown,Beige,1x1,NA,Able Sisters,Available from Able Sisters shop only,Winter,Yes,1.0.0,Cool,outdoorsy; work,Yes,For sale,TopsTexTopOuterLFlight0,4207,sFNKo6ZMxgx3FB5Bd
flight jacket,Black,No,1680,420,Black,Gray,1x1,NA,Able Sisters,Available from Able Sisters shop only,Winter,No,1.0.0,Cool,outdoorsy; work,Yes,For sale,TopsTexTopOuterLFlight1,8564,Yf9pi2WbFG5bCgdAX
flight jacket,Avocado,No,1680,420,Green,Orange,1x1,NA,Able Sisters,Available from Able Sisters shop only,Winter,No,1.0.0,Cool,outdoorsy; work,Yes,For sale,TopsTexTopOuterLFlight2,8565,xNudt2hEJrRQW8YTA
flower sweater,Red,No,1200,300,Red,White,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,No,1.0.0,Cute,everyday; comfy,Yes,For sale,TopsTexTopOuterLFlowerknit0,3597,MMmdRMvuRwBE5otMJ
flower sweater,Green,No,1200,300,Green,Orange,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,No,1.0.0,Cute,everyday; comfy,Yes,For sale,TopsTexTopOuterLFlowerknit1,7842,dYiwokjRaSWom3tfe
flower sweater,White,No,1200,300,White,Red,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,No,1.0.0,Cute,everyday; comfy,Yes,For sale,TopsTexTopOuterLFlowerknit2,7843,aERPQsAtM9kYMjsKQ
flower sweater,Yellow,No,1200,300,Yellow,Red,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,No,1.0.0,Cute,everyday; comfy,Yes,For sale,TopsTexTopOuterLFlowerknit3,7844,fmYCxK3tHJkBsMEWy
folk shirt,Red,No,1300,325,Red,Beige,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,No,1.0.0,Simple,everyday; comfy,Yes,For sale,TopsTexTopOuterLNative0,4446,4DPTD6n87FGTiWDgo
folk shirt,Brown,No,1300,325,Brown,Yellow,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,No,1.0.0,Simple,everyday; comfy,Yes,For sale,TopsTexTopOuterLNative1,7848,ZE3BkipjbF7LR3KYQ
folk shirt,Blue,No,1300,325,Light blue,Gray,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,No,1.0.0,Simple,everyday; comfy,Yes,For sale,TopsTexTopOuterLNative2,7849,E9CrHL88bA9XGfqXg
football shirt,Green,No,1120,280,Green,White,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,sporty; work,Yes,For sale,TopsTexTopTshirtsHAmericanfootball0,4447,urMACBJvyors4JtjQ
football shirt,White,No,1120,280,White,Black,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,sporty; work,Yes,For sale,TopsTexTopTshirtsHAmericanfootball1,9398,cAu6tgixNQuENfajk
football shirt,Yellow,No,1120,280,Yellow,Black,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,sporty; work,Yes,For sale,TopsTexTopTshirtsHAmericanfootball2,9399,Dk5NwoTEp24XCbi45
football shirt,Berry red,No,1120,280,Red,White,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,sporty; work,Yes,For sale,TopsTexTopTshirtsHAmericanfootball3,9400,YnnusBMRmjscpD3TL
football shirt,Blue,No,1120,280,Blue,White,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,sporty; work,Yes,For sale,TopsTexTopTshirtsHAmericanfootball4,9401,8KSFh4EnPkPwNpCh2
football shirt,Turquoise,No,1120,280,Green,Black,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,sporty; work,Yes,For sale,TopsTexTopTshirtsHAmericanfootball5,9402,W6RtDSEBYufhS4y79
football shirt,Red,No,1120,280,Orange,Black,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,sporty; work,Yes,For sale,TopsTexTopTshirtsHAmericanfootball6,9403,RehuSH5BeWm5sogHq
football shirt,Black,No,1120,280,Black,White,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,sporty; work,Yes,For sale,TopsTexTopTshirtsHAmericanfootball7,9404,FbXusjrDLYfqcHh6q
four-ball tee,Purple,No,560,140,Purple,White,1x1,NA,Nook Shopping Catalog,,All Year,No,1.0.0,Active,everyday; comfy,Yes,For sale,TopsTexTopTshirtsHNumberball4,3321,NGv4n2Su8Qx95Eemh
frog tee,NA,No,640,160,Beige,Green,1x1,NA,Nook Shopping Catalog,,All Year,No,1.0.0,Active,everyday; comfy,Yes,For sale,TopsTexTopTshirtsHFrog0,8195,DKMWSDKZoSzmWod7u
front-tie button-down shirt,Blue,No,800,200,Blue,Blue,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,No,1.0.0,Active,everyday; vacation,Yes,For sale,TopsTexTopYshirtsHKnot0,4567,wNWjYMRrguk5GsYR5
