BeachId,Region,Council,Site,Longitude,Latitude,Date,Enterococci (cfu/100ml)
23,Sydney City Ocean Beaches,Waverley Council,Tamarama Beach,151.270572,-33.90056,30/07/2013,3
23,Sydney City Ocean Beaches,Waverley Council,Tamarama Beach,151.270572,-33.90056,18/07/2013,0
23,Sydney City Ocean Beaches,Waverley Council,Tamarama Beach,151.270572,-33.90056,13/11/2013,6
23,Sydney City Ocean Beaches,Waverley Council,Tamarama Beach,151.270572,-33.90056,21/11/2013,35
23,Sydney City Ocean Beaches,Waverley Council,Tamarama Beach,151.270572,-33.90056,20/10/2013,1
23,Sydney City Ocean Beaches,Waverley Council,Tamarama Beach,151.270572,-33.90056,10/09/2013,0
23,Sydney City Ocean Beaches,Waverley Council,Tamarama Beach,151.270572,-33.90056,13/12/2013,2
23,Sydney City Ocean Beaches,Waverley Council,Tamarama Beach,151.270572,-33.90056,22/09/2013,2
23,Sydney City Ocean Beaches,Waverley Council,Tamarama Beach,151.270572,-33.90056,28/09/2013,0
23,Sydney City Ocean Beaches,Waverley Council,Tamarama Beach,151.270572,-33.90056,31/12/2013,29
23,Sydney City Ocean Beaches,Waverley Council,Tamarama Beach,151.270572,-33.90056,28/10/2013,14
23,Sydney City Ocean Beaches,Waverley Council,Tamarama Beach,151.270572,-33.90056,05/11/2013,4
23,Sydney City Ocean Beaches,Waverley Council,Tamarama Beach,151.270572,-33.90056,12/10/2013,0
23,Sydney City Ocean Beaches,Waverley Council,Tamarama Beach,151.270572,-33.90056,23/12/2013,8
23,Sydney City Ocean Beaches,Waverley Council,Tamarama Beach,151.270572,-33.90056,29/11/2013,1
23,Sydney City Ocean Beaches,Waverley Council,Tamarama Beach,151.270572,-33.90056,07/12/2013,2
25,Sydney City Ocean Beaches,Randwick Council,Clovelly Beach,151.267505,-33.914486,08/10/2014,3
25,Sydney City Ocean Beaches,Randwick Council,Clovelly Beach,151.267505,-33.914486,16/10/2014,11
25,Sydney City Ocean Beaches,Randwick Council,Clovelly Beach,151.267505,-33.914486,25/10/2014,5
25,Sydney City Ocean Beaches,Randwick Council,Clovelly Beach,151.267505,-33.914486,02/11/2014,1
25,Sydney City Ocean Beaches,Randwick Council,Clovelly Beach,151.267505,-33.914486,10/11/2014,1
25,Sydney City Ocean Beaches,Randwick Council,Clovelly Beach,151.267505,-33.914486,18/11/2014,0
25,Sydney City Ocean Beaches,Randwick Council,Clovelly Beach,151.267505,-33.914486,13/12/2014,21
25,Sydney City Ocean Beaches,Randwick Council,Clovelly Beach,151.267505,-33.914486,19/12/2014,6
25,Sydney City Ocean Beaches,Randwick Council,Clovelly Beach,151.267505,-33.914486,16/01/2014,3
25,Sydney City Ocean Beaches,Randwick Council,Clovelly Beach,151.267505,-33.914486,24/01/2014,5
25,Sydney City Ocean Beaches,Randwick Council,Clovelly Beach,151.267505,-33.914486,09/02/2014,6
25,Sydney City Ocean Beaches,Randwick Council,Clovelly Beach,151.267505,-33.914486,25/02/2014,5
25,Sydney City Ocean Beaches,Randwick Council,Clovelly Beach,151.267505,-33.914486,05/03/2014,3
25,Sydney City Ocean Beaches,Randwick Council,Clovelly Beach,151.267505,-33.914486,06/04/2014,60
25,Sydney City Ocean Beaches,Randwick Council,Clovelly Beach,151.267505,-33.914486,06/05/2014,1
25,Sydney City Ocean Beaches,Randwick Council,Clovelly Beach,151.267505,-33.914486,16/05/2014,0
25,Sydney City Ocean Beaches,Randwick Council,Clovelly Beach,151.267505,-33.914486,22/05/2014,5
25,Sydney City Ocean Beaches,Randwick Council,Clovelly Beach,151.267505,-33.914486,10/06/2014,9
25,Sydney City Ocean Beaches,Randwick Council,Clovelly Beach,151.267505,-33.914486,26/06/2014,0
25,Sydney City Ocean Beaches,Randwick Council,Clovelly Beach,151.267505,-33.914486,08/07/2014,0
25,Sydney City Ocean Beaches,Randwick Council,Clovelly Beach,151.267505,-33.914486,14/07/2014,1
25,Sydney City Ocean Beaches,Randwick Council,Clovelly Beach,151.267505,-33.914486,24/07/2014,0
25,Sydney City Ocean Beaches,Randwick Council,Clovelly Beach,151.267505,-33.914486,05/08/2014,0
25,Sydney City Ocean Beaches,Randwick Council,Clovelly Beach,151.267505,-33.914486,21/08/2014,2
25,Sydney City Ocean Beaches,Randwick Council,Clovelly Beach,151.267505,-33.914486,21/10/2014,4
25,Sydney City Ocean Beaches,Randwick Council,Clovelly Beach,151.267505,-33.914486,26/11/2014,1
25,Sydney City Ocean Beaches,Randwick Council,Clovelly Beach,151.267505,-33.914486,04/12/2014,53
25,Sydney City Ocean Beaches,Randwick Council,Clovelly Beach,151.267505,-33.914486,12/09/2014,0
25,Sydney City Ocean Beaches,Randwick Council,Clovelly Beach,151.267505,-33.914486,18/09/2014,0
25,Sydney City Ocean Beaches,Randwick Council,Clovelly Beach,151.267505,-33.914486,24/09/2014,0
25,Sydney City Ocean Beaches,Randwick Council,Clovelly Beach,151.267505,-33.914486,28/12/2014,360
25,Sydney City Ocean Beaches,Randwick Council,Clovelly Beach,151.267505,-33.914486,08/01/2014,3
25,Sydney City Ocean Beaches,Randwick Council,Clovelly Beach,151.267505,-33.914486,01/02/2014,8
25,Sydney City Ocean Beaches,Randwick Council,Clovelly Beach,151.267505,-33.914486,17/02/2014,50
25,Sydney City Ocean Beaches,Randwick Council,Clovelly Beach,151.267505,-33.914486,13/03/2014,22
25,Sydney City Ocean Beaches,Randwick Council,Clovelly Beach,151.267505,-33.914486,21/03/2014,12
25,Sydney City Ocean Beaches,Randwick Council,Clovelly Beach,151.267505,-33.914486,29/03/2014,4
25,Sydney City Ocean Beaches,Randwick Council,Clovelly Beach,151.267505,-33.914486,22/04/2014,3
25,Sydney City Ocean Beaches,Randwick Council,Clovelly Beach,151.267505,-33.914486,14/04/2014,14
25,Sydney City Ocean Beaches,Randwick Council,Clovelly Beach,151.267505,-33.914486,30/04/2014,11
25,Sydney City Ocean Beaches,Randwick Council,Clovelly Beach,151.267505,-33.914486,12/05/2014,4
25,Sydney City Ocean Beaches,Randwick Council,Clovelly Beach,151.267505,-33.914486,28/05/2014,2
25,Sydney City Ocean Beaches,Randwick Council,Clovelly Beach,151.267505,-33.914486,03/06/2014,2
25,Sydney City Ocean Beaches,Randwick Council,Clovelly Beach,151.267505,-33.914486,19/06/2014,1
25,Sydney City Ocean Beaches,Randwick Council,Clovelly Beach,151.267505,-33.914486,03/07/2014,0
25,Sydney City Ocean Beaches,Randwick Council,Clovelly Beach,151.267505,-33.914486,18/07/2014,0
25,Sydney City Ocean Beaches,Randwick Council,Clovelly Beach,151.267505,-33.914486,01/08/2014,1
25,Sydney City Ocean Beaches,Randwick Council,Clovelly Beach,151.267505,-33.914486,11/08/2014,0
25,Sydney City Ocean Beaches,Randwick Council,Clovelly Beach,151.267505,-33.914486,15/08/2014,1
25,Sydney City Ocean Beaches,Randwick Council,Clovelly Beach,151.267505,-33.914486,27/08/2014,7
25,Sydney City Ocean Beaches,Randwick Council,Clovelly Beach,151.267505,-33.914486,02/09/2014,0
25,Sydney City Ocean Beaches,Randwick Council,Clovelly Beach,151.267505,-33.914486,08/09/2014,4
25,Sydney City Ocean Beaches,Randwick Council,Clovelly Beach,151.267505,-33.914486,30/09/2014,18
26,Sydney City Ocean Beaches,Randwick Council,Coogee Beach,151.25817,-33.92076,30/09/2014,12
26,Sydney City Ocean Beaches,Randwick Council,Coogee Beach,151.25817,-33.92076,24/09/2014,0
26,Sydney City Ocean Beaches,Randwick Council,Coogee Beach,151.25817,-33.92076,08/09/2014,2
26,Sydney City Ocean Beaches,Randwick Council,Coogee Beach,151.25817,-33.92076,27/08/2014,72
26,Sydney City Ocean Beaches,Randwick Council,Coogee Beach,151.25817,-33.92076,21/08/2014,35
26,Sydney City Ocean Beaches,Randwick Council,Coogee Beach,151.25817,-33.92076,15/08/2014,0
26,Sydney City Ocean Beaches,Randwick Council,Coogee Beach,151.25817,-33.92076,11/08/2014,39
26,Sydney City Ocean Beaches,Randwick Council,Coogee Beach,151.25817,-33.92076,01/08/2014,2
26,Sydney City Ocean Beaches,Randwick Council,Coogee Beach,151.25817,-33.92076,05/08/2014,1
26,Sydney City Ocean Beaches,Randwick Council,Coogee Beach,151.25817,-33.92076,19/06/2014,20
26,Sydney City Ocean Beaches,Randwick Council,Coogee Beach,151.25817,-33.92076,10/06/2014,570
26,Sydney City Ocean Beaches,Randwick Council,Coogee Beach,151.25817,-33.92076,28/05/2014,6
26,Sydney City Ocean Beaches,Randwick Council,Coogee Beach,151.25817,-33.92076,12/05/2014,5
26,Sydney City Ocean Beaches,Randwick Council,Coogee Beach,151.25817,-33.92076,14/04/2014,16
26,Sydney City Ocean Beaches,Randwick Council,Coogee Beach,151.25817,-33.92076,22/04/2014,8
26,Sydney City Ocean Beaches,Randwick Council,Coogee Beach,151.25817,-33.92076,05/03/2014,19
26,Sydney City Ocean Beaches,Randwick Council,Coogee Beach,151.25817,-33.92076,29/03/2014,22
26,Sydney City Ocean Beaches,Randwick Council,Coogee Beach,151.25817,-33.92076,21/03/2014,57
26,Sydney City Ocean Beaches,Randwick Council,Coogee Beach,151.25817,-33.92076,13/03/2014,110
26,Sydney City Ocean Beaches,Randwick Council,Coogee Beach,151.25817,-33.92076,09/02/2014,4
26,Sydney City Ocean Beaches,Randwick Council,Coogee Beach,151.25817,-33.92076,16/01/2014,16
26,Sydney City Ocean Beaches,Randwick Council,Coogee Beach,151.25817,-33.92076,08/01/2014,22
26,Sydney City Ocean Beaches,Randwick Council,Coogee Beach,151.25817,-33.92076,28/12/2014,450
26,Sydney City Ocean Beaches,Randwick Council,Coogee Beach,151.25817,-33.92076,18/09/2014,0
26,Sydney City Ocean Beaches,Randwick Council,Coogee Beach,151.25817,-33.92076,12/09/2014,4
26,Sydney City Ocean Beaches,Randwick Council,Coogee Beach,151.25817,-33.92076,04/12/2014,66
26,Sydney City Ocean Beaches,Randwick Council,Coogee Beach,151.25817,-33.92076,26/11/2014,27
26,Sydney City Ocean Beaches,Randwick Council,Coogee Beach,151.25817,-33.92076,02/11/2014,30
26,Sydney City Ocean Beaches,Randwick Council,Coogee Beach,151.25817,-33.92076,10/11/2014,0
26,Sydney City Ocean Beaches,Randwick Council,Coogee Beach,151.25817,-33.92076,18/11/2014,3
26,Sydney City Ocean Beaches,Randwick Council,Coogee Beach,151.25817,-33.92076,02/09/2014,0
26,Sydney City Ocean Beaches,Randwick Council,Coogee Beach,151.25817,-33.92076,24/07/2014,3
26,Sydney City Ocean Beaches,Randwick Council,Coogee Beach,151.25817,-33.92076,14/07/2014,2
26,Sydney City Ocean Beaches,Randwick Council,Coogee Beach,151.25817,-33.92076,08/07/2014,0
26,Sydney City Ocean Beaches,Randwick Council,Coogee Beach,151.25817,-33.92076,18/07/2014,1
26,Sydney City Ocean Beaches,Randwick Council,Coogee Beach,151.25817,-33.92076,26/06/2014,4
26,Sydney City Ocean Beaches,Randwick Council,Coogee Beach,151.25817,-33.92076,03/07/2014,1
26,Sydney City Ocean Beaches,Randwick Council,Coogee Beach,151.25817,-33.92076,22/05/2014,10
26,Sydney City Ocean Beaches,Randwick Council,Coogee Beach,151.25817,-33.92076,16/05/2014,6
26,Sydney City Ocean Beaches,Randwick Council,Coogee Beach,151.25817,-33.92076,06/05/2014,7
26,Sydney City Ocean Beaches,Randwick Council,Coogee Beach,151.25817,-33.92076,30/04/2014,20
26,Sydney City Ocean Beaches,Randwick Council,Coogee Beach,151.25817,-33.92076,06/04/2014,160
26,Sydney City Ocean Beaches,Randwick Council,Coogee Beach,151.25817,-33.92076,25/02/2014,40
26,Sydney City Ocean Beaches,Randwick Council,Coogee Beach,151.25817,-33.92076,17/02/2014,110
26,Sydney City Ocean Beaches,Randwick Council,Coogee Beach,151.25817,-33.92076,24/01/2014,20
26,Sydney City Ocean Beaches,Randwick Council,Coogee Beach,151.25817,-33.92076,01/02/2014,29
26,Sydney City Ocean Beaches,Randwick Council,Coogee Beach,151.25817,-33.92076,19/12/2014,25
26,Sydney City Ocean Beaches,Randwick Council,Coogee Beach,151.25817,-33.92076,13/12/2014,42
26,Sydney City Ocean Beaches,Randwick Council,Coogee Beach,151.25817,-33.92076,25/10/2014,4
26,Sydney City Ocean Beaches,Randwick Council,Coogee Beach,151.25817,-33.92076,16/10/2014,8
26,Sydney City Ocean Beaches,Randwick Council,Coogee Beach,151.25817,-33.92076,21/10/2014,6
26,Sydney City Ocean Beaches,Randwick Council,Coogee Beach,151.25817,-33.92076,08/10/2014,620
25.9,Sydney City Ocean Beaches,Randwick Council,Gordons Bay (East),151.264558,-33.915646,08/10/2014,44
25.9,Sydney City Ocean Beaches,Randwick Council,Gordons Bay (East),151.264558,-33.915646,16/10/2014,1
25.9,Sydney City Ocean Beaches,Randwick Council,Gordons Bay (East),151.264558,-33.915646,25/10/2014,3
25.9,Sydney City Ocean Beaches,Randwick Council,Gordons Bay (East),151.264558,-33.915646,02/11/2014,2
25.9,Sydney City Ocean Beaches,Randwick Council,Gordons Bay (East),151.264558,-33.915646,10/11/2014,11
25.9,Sydney City Ocean Beaches,Randwick Council,Gordons Bay (East),151.264558,-33.915646,18/11/2014,0
25.9,Sydney City Ocean Beaches,Randwick Council,Gordons Bay (East),151.264558,-33.915646,08/01/2014,3
25.9,Sydney City Ocean Beaches,Randwick Council,Gordons Bay (East),151.264558,-33.915646,16/01/2014,6
25.9,Sydney City Ocean Beaches,Randwick Council,Gordons Bay (East),151.264558,-33.915646,24/01/2014,0
25.9,Sydney City Ocean Beaches,Randwick Council,Gordons Bay (East),151.264558,-33.915646,09/02/2014,0
25.9,Sydney City Ocean Beaches,Randwick Council,Gordons Bay (East),151.264558,-33.915646,25/02/2014,2
25.9,Sydney City Ocean Beaches,Randwick Council,Gordons Bay (East),151.264558,-33.915646,06/04/2014,35
25.9,Sydney City Ocean Beaches,Randwick Council,Gordons Bay (East),151.264558,-33.915646,29/03/2014,24
25.9,Sydney City Ocean Beaches,Randwick Council,Gordons Bay (East),151.264558,-33.915646,05/03/2014,9
25.9,Sydney City Ocean Beaches,Randwick Council,Gordons Bay (East),151.264558,-33.915646,13/03/2014,23
25.9,Sydney City Ocean Beaches,Randwick Council,Gordons Bay (East),151.264558,-33.915646,21/03/2014,31
25.9,Sydney City Ocean Beaches,Randwick Council,Gordons Bay (East),151.264558,-33.915646,22/04/2014,0
25.9,Sydney City Ocean Beaches,Randwick Council,Gordons Bay (East),151.264558,-33.915646,06/05/2014,0
25.9,Sydney City Ocean Beaches,Randwick Council,Gordons Bay (East),151.264558,-33.915646,16/05/2014,4
25.9,Sydney City Ocean Beaches,Randwick Council,Gordons Bay (East),151.264558,-33.915646,19/06/2014,0
25.9,Sydney City Ocean Beaches,Randwick Council,Gordons Bay (East),151.264558,-33.915646,26/06/2014,0
25.9,Sydney City Ocean Beaches,Randwick Council,Gordons Bay (East),151.264558,-33.915646,10/06/2014,16
25.9,Sydney City Ocean Beaches,Randwick Council,Gordons Bay (East),151.264558,-33.915646,22/05/2014,0
25.9,Sydney City Ocean Beaches,Randwick Council,Gordons Bay (East),151.264558,-33.915646,24/07/2014,0
25.9,Sydney City Ocean Beaches,Randwick Council,Gordons Bay (East),151.264558,-33.915646,08/07/2014,2
25.9,Sydney City Ocean Beaches,Randwick Council,Gordons Bay (East),151.264558,-33.915646,14/07/2014,0
25.9,Sydney City Ocean Beaches,Randwick Council,Gordons Bay (East),151.264558,-33.915646,05/08/2014,0
25.9,Sydney City Ocean Beaches,Randwick Council,Gordons Bay (East),151.264558,-33.915646,21/10/2014,0
25.9,Sydney City Ocean Beaches,Randwick Council,Gordons Bay (East),151.264558,-33.915646,21/08/2014,4
25.9,Sydney City Ocean Beaches,Randwick Council,Gordons Bay (East),151.264558,-33.915646,26/11/2014,32
25.9,Sydney City Ocean Beaches,Randwick Council,Gordons Bay (East),151.264558,-33.915646,04/12/2014,17
25.9,Sydney City Ocean Beaches,Randwick Council,Gordons Bay (East),151.264558,-33.915646,13/12/2014,5
25.9,Sydney City Ocean Beaches,Randwick Council,Gordons Bay (East),151.264558,-33.915646,19/12/2014,30
25.9,Sydney City Ocean Beaches,Randwick Council,Gordons Bay (East),151.264558,-33.915646,18/09/2014,0
25.9,Sydney City Ocean Beaches,Randwick Council,Gordons Bay (East),151.264558,-33.915646,24/09/2014,1
25.9,Sydney City Ocean Beaches,Randwick Council,Gordons Bay (East),151.264558,-33.915646,28/12/2014,450
25.9,Sydney City Ocean Beaches,Randwick Council,Gordons Bay (East),151.264558,-33.915646,01/02/2014,5
25.9,Sydney City Ocean Beaches,Randwick Council,Gordons Bay (East),151.264558,-33.915646,17/02/2014,89
25.9,Sydney City Ocean Beaches,Randwick Council,Gordons Bay (East),151.264558,-33.915646,14/04/2014,4
25.9,Sydney City Ocean Beaches,Randwick Council,Gordons Bay (East),151.264558,-33.915646,30/04/2014,8
25.9,Sydney City Ocean Beaches,Randwick Council,Gordons Bay (East),151.264558,-33.915646,12/05/2014,0
25.9,Sydney City Ocean Beaches,Randwick Council,Gordons Bay (East),151.264558,-33.915646,28/05/2014,5
25.9,Sydney City Ocean Beaches,Randwick Council,Gordons Bay (East),151.264558,-33.915646,18/07/2014,0
25.9,Sydney City Ocean Beaches,Randwick Council,Gordons Bay (East),151.264558,-33.915646,01/08/2014,1
25.9,Sydney City Ocean Beaches,Randwick Council,Gordons Bay (East),151.264558,-33.915646,03/06/2014,0
25.9,Sydney City Ocean Beaches,Randwick Council,Gordons Bay (East),151.264558,-33.915646,03/07/2014,0
25.9,Sydney City Ocean Beaches,Randwick Council,Gordons Bay (East),151.264558,-33.915646,11/08/2014,0
25.9,Sydney City Ocean Beaches,Randwick Council,Gordons Bay (East),151.264558,-33.915646,15/08/2014,1
25.9,Sydney City Ocean Beaches,Randwick Council,Gordons Bay (East),151.264558,-33.915646,27/08/2014,13
25.9,Sydney City Ocean Beaches,Randwick Council,Gordons Bay (East),151.264558,-33.915646,02/09/2014,0
25.9,Sydney City Ocean Beaches,Randwick Council,Gordons Bay (East),151.264558,-33.915646,08/09/2014,2
25.9,Sydney City Ocean Beaches,Randwick Council,Gordons Bay (East),151.264558,-33.915646,12/09/2014,2
25.9,Sydney City Ocean Beaches,Randwick Council,Gordons Bay (East),151.264558,-33.915646,30/09/2014,0
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,30/09/2014,0
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,08/09/2014,4
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,12/09/2014,0
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,27/08/2014,120
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,02/09/2014,0
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,15/08/2014,1
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,11/08/2014,12
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,01/08/2014,0
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,03/07/2014,0
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,18/07/2014,0
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,28/05/2014,6
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,03/06/2014,10
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,14/04/2014,24
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,30/04/2014,95
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,01/02/2014,13
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,17/02/2014,46
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,28/12/2014,10
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,24/09/2014,3
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,19/12/2014,21
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,18/09/2014,0
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,04/12/2014,81
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,26/11/2014,2
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,21/10/2014,42
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,05/08/2014,3
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,21/08/2014,11
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,24/07/2014,1
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,08/07/2014,0
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,14/07/2014,2
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,10/06/2014,22
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,19/06/2014,6
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,26/06/2014,4
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,12/05/2014,0
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,16/05/2014,2
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,22/05/2014,3
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,22/04/2014,30
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,06/05/2014,8
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,13/03/2014,36
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,05/03/2014,3
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,29/03/2014,39
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,21/03/2014,60
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,06/04/2014,2
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,09/02/2014,8
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,25/02/2014,7
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,16/01/2014,1
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,24/01/2014,20
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,08/01/2014,5
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,13/12/2014,15
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,18/11/2014,3
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,02/11/2014,1
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,10/11/2014,120
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,25/10/2014,52
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,08/10/2014,51
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,16/10/2014,27
28,Sydney City Ocean Beaches,Randwick Council,Malabar Beach,151.252247,-33.96436,16/10/2014,11
28,Sydney City Ocean Beaches,Randwick Council,Malabar Beach,151.252247,-33.96436,08/10/2014,160
28,Sydney City Ocean Beaches,Randwick Council,Malabar Beach,151.252247,-33.96436,25/10/2014,200
28,Sydney City Ocean Beaches,Randwick Council,Malabar Beach,151.252247,-33.96436,02/11/2014,7
28,Sydney City Ocean Beaches,Randwick Council,Malabar Beach,151.252247,-33.96436,10/11/2014,0
28,Sydney City Ocean Beaches,Randwick Council,Malabar Beach,151.252247,-33.96436,18/11/2014,19
28,Sydney City Ocean Beaches,Randwick Council,Malabar Beach,151.252247,-33.96436,26/11/2014,12
28,Sydney City Ocean Beaches,Randwick Council,Malabar Beach,151.252247,-33.96436,28/12/2014,10
28,Sydney City Ocean Beaches,Randwick Council,Malabar Beach,151.252247,-33.96436,16/01/2014,17
28,Sydney City Ocean Beaches,Randwick Council,Malabar Beach,151.252247,-33.96436,08/01/2014,3
28,Sydney City Ocean Beaches,Randwick Council,Malabar Beach,151.252247,-33.96436,09/02/2014,2
28,Sydney City Ocean Beaches,Randwick Council,Malabar Beach,151.252247,-33.96436,29/03/2014,170
28,Sydney City Ocean Beaches,Randwick Council,Malabar Beach,151.252247,-33.96436,06/04/2014,45
28,Sydney City Ocean Beaches,Randwick Council,Malabar Beach,151.252247,-33.96436,21/03/2014,4
28,Sydney City Ocean Beaches,Randwick Council,Malabar Beach,151.252247,-33.96436,05/03/2014,66
28,Sydney City Ocean Beaches,Randwick Council,Malabar Beach,151.252247,-33.96436,13/03/2014,58
28,Sydney City Ocean Beaches,Randwick Council,Malabar Beach,151.252247,-33.96436,22/04/2014,16
28,Sydney City Ocean Beaches,Randwick Council,Malabar Beach,151.252247,-33.96436,14/04/2014,11
28,Sydney City Ocean Beaches,Randwick Council,Malabar Beach,151.252247,-33.96436,22/05/2014,38
28,Sydney City Ocean Beaches,Randwick Council,Malabar Beach,151.252247,-33.96436,12/05/2014,60
28,Sydney City Ocean Beaches,Randwick Council,Malabar Beach,151.252247,-33.96436,19/06/2014,4
28,Sydney City Ocean Beaches,Randwick Council,Malabar Beach,151.252247,-33.96436,10/06/2014,4
28,Sydney City Ocean Beaches,Randwick Council,Malabar Beach,151.252247,-33.96436,03/06/2014,12
28,Sydney City Ocean Beaches,Randwick Council,Malabar Beach,151.252247,-33.96436,08/07/2014,2
28,Sydney City Ocean Beaches,Randwick Council,Malabar Beach,151.252247,-33.96436,14/07/2014,2
28,Sydney City Ocean Beaches,Randwick Council,Malabar Beach,151.252247,-33.96436,24/07/2014,4
28,Sydney City Ocean Beaches,Randwick Council,Malabar Beach,151.252247,-33.96436,05/08/2014,31
28,Sydney City Ocean Beaches,Randwick Council,Malabar Beach,151.252247,-33.96436,21/08/2014,10
28,Sydney City Ocean Beaches,Randwick Council,Malabar Beach,151.252247,-33.96436,15/08/2014,12
28,Sydney City Ocean Beaches,Randwick Council,Malabar Beach,151.252247,-33.96436,21/10/2014,8
28,Sydney City Ocean Beaches,Randwick Council,Malabar Beach,151.252247,-33.96436,04/12/2014,990
28,Sydney City Ocean Beaches,Randwick Council,Malabar Beach,151.252247,-33.96436,13/12/2014,7
28,Sydney City Ocean Beaches,Randwick Council,Malabar Beach,151.252247,-33.96436,24/09/2014,9
28,Sydney City Ocean Beaches,Randwick Council,Malabar Beach,151.252247,-33.96436,30/09/2014,4
28,Sydney City Ocean Beaches,Randwick Council,Malabar Beach,151.252247,-33.96436,19/12/2014,17
28,Sydney City Ocean Beaches,Randwick Council,Malabar Beach,151.252247,-33.96436,01/02/2014,35
28,Sydney City Ocean Beaches,Randwick Council,Malabar Beach,151.252247,-33.96436,24/01/2014,4
28,Sydney City Ocean Beaches,Randwick Council,Malabar Beach,151.252247,-33.96436,17/02/2014,140
28,Sydney City Ocean Beaches,Randwick Council,Malabar Beach,151.252247,-33.96436,25/02/2014,6
28,Sydney City Ocean Beaches,Randwick Council,Malabar Beach,151.252247,-33.96436,30/04/2014,180
